date,rain_mm_total,rainy_days,rain_1m,rain_3m,rain_6m,rain_12m,month,rain_clim_monthly,rain_anom
2014-01-31,41.8842,12,41.8842,263.34920000000017,567.2978,944.0588,1,52.49831818181818,-10.614118181818178
2014-02-28,45.0251,14,45.0251,184.49800000000016,571.1473,955.3607,2,58.23464545454545,-13.209545454545449
2014-03-31,132.4124,13,132.4124,219.32170000000013,561.5105000000001,963.7059999999999,3,102.0204090909091,30.391990909090893
2014-04-30,120.09,7,120.09,297.52750000000015,560.8767,964.5839,4,140.91188181818183,-20.821881818181822
2014-05-31,43.2737,5,43.2737,295.77610000000016,480.27410000000003,932.5617,5,85.74830909090909,-42.47460909090909
2014-06-30,34.8829,5,34.8829,198.24660000000014,417.5683,957.4891,6,24.74639090909091,10.13650909090909
2014-07-31,13.666500000000001,3,13.666500000000001,91.82310000000014,389.35060000000004,956.6484,7,13.936318181818182,-0.26981818181818085
2014-08-31,49.232,11,49.232,97.78140000000013,393.55750000000006,964.7048,8,51.01717272727273,-1.7851727272727302
2014-09-30,123.6639,6,123.6639,186.56240000000014,384.8090000000001,946.3195000000001,9,104.44834545454545,19.21555454545455
2014-10-31,123.4716,15,123.4716,296.3675000000001,388.1906,949.0672999999999,10,121.37387272727273,2.097727272727269
2014-11-30,107.5545,14,107.5545,354.69000000000017,452.4714000000001,932.7455,11,114.34001818181818,-6.785518181818176
2014-12-31,83.3264,8,83.3264,314.35250000000013,500.91490000000005,918.4832,12,91.00471818181819,-7.6783181818181845
2015-01-31,22.799999999999997,5,22.799999999999997,213.68090000000015,510.0484000000001,899.3989999999999,1,52.49831818181818,-29.69831818181818
2015-02-28,32.471199999999996,7,32.471199999999996,138.59760000000014,493.28760000000005,886.8451,2,58.23464545454545,-25.763445454545455
2015-03-31,96.7391,10,96.7391,152.01030000000014,466.3628000000001,851.1718000000001,3,102.0204090909091,-5.2813090909091045
2015-04-30,134.3172,16,134.3172,263.52750000000015,477.2084000000001,865.399,4,140.91188181818183,-6.594681818181812
2015-05-31,58.873,4,58.873,289.9293000000002,428.52690000000007,880.9983,5,85.74830909090909,-26.87530909090909
2015-06-30,30.723200000000002,5,30.723200000000002,223.91340000000017,375.92370000000005,876.8386,6,24.74639090909091,5.976809090909093
2015-07-31,9.0953,2,9.0953,98.69150000000015,362.21900000000005,872.2674,7,13.936318181818182,-4.841018181818182
2015-08-31,44.6638,6,44.6638,84.48230000000015,374.4116,867.6992,8,51.01717272727273,-6.353372727272728
2015-09-30,87.6385,8,87.6385,141.39760000000012,365.31100000000004,831.6738,9,104.44834545454545,-16.809845454545453
2015-10-31,122.9522,10,122.9522,255.25450000000012,353.946,831.1544,10,121.37387272727273,1.5783272727272788
2015-11-30,169.1597,13,169.1597,379.7504000000001,464.2327,892.7596000000001,11,114.34001818181818,54.819681818181806
2015-12-31,69.8254,9,69.8254,361.9373000000001,503.33490000000006,879.2586,12,91.00471818181819,-21.17931818181819
2016-01-31,59.9354,10,59.9354,298.9205000000001,554.1750000000001,916.3939999999999,1,52.49831818181818,7.437081818181824
2016-02-29,37.790400000000005,7,37.790400000000005,167.55120000000016,547.3016,921.7132,2,58.23464545454545,-20.444245454545445
2016-03-31,119.1454,11,119.1454,216.87120000000016,578.8085,944.1195,3,102.0204090909091,17.124990909090897
2016-04-30,188.4104,18,188.4104,345.3462000000001,644.2667000000001,998.2127,4,140.91188181818183,47.498518181818184
2016-05-31,70.9677,5,70.9677,378.5235000000001,546.0747,1010.3074,5,85.74830909090909,-14.780609090909095
2016-06-30,17.3614,3,17.3614,276.73950000000013,493.61070000000007,996.9456,6,24.74639090909091,-7.384990909090909
2016-07-31,7.4055,2,7.4055,95.73460000000011,441.08080000000007,995.2558,7,13.936318181818182,-6.530818181818182
2016-08-31,18.932000000000002,3,18.932000000000002,43.698900000000116,422.22240000000005,969.524,8,51.01717272727273,-32.08517272727273
2016-09-30,79.2011,10,79.2011,105.53860000000012,382.2781,961.0866000000001,9,104.44834545454545,-25.24724545454545
2016-10-31,106.328,12,106.328,204.4611000000001,300.19570000000004,944.4624,10,121.37387272727273,-15.045872727272723
2016-11-30,137.1348,15,137.1348,322.6639000000001,366.3628000000001,912.4375,11,114.34001818181818,22.794781818181832
2016-12-31,74.518,3,74.518,317.98080000000016,423.5194000000001,917.1301000000001,12,91.00471818181819,-16.48671818181819
2017-01-31,39.1432,4,39.1432,250.79600000000013,455.25710000000004,896.3379000000001,1,52.49831818181818,-13.355118181818177
2017-02-28,66.1411,15,66.1411,179.80230000000014,502.4662000000001,924.6886,2,58.23464545454545,7.906454545454544
2017-03-31,115.0685,12,115.0685,220.35280000000014,538.3336,920.6116999999999,3,102.0204090909091,13.048090909090902
2017-04-30,129.2175,8,129.2175,310.4271000000001,561.2231,861.4188,4,140.91188181818183,-11.694381818181824
2017-05-31,111.8854,6,111.8854,356.1714000000002,535.9737,902.3365,5,85.74830909090909,26.137090909090915
2017-06-30,13.6316,3,13.6316,254.73450000000014,475.0873000000001,898.6066999999999,6,24.74639090909091,-11.114790909090908
2017-07-31,23.8518,6,23.8518,149.36880000000014,459.7959000000001,915.053,7,13.936318181818182,9.915481818181819
2017-08-31,66.73780000000001,13,66.73780000000001,104.22120000000015,460.3926,962.8588,8,51.01717272727273,15.720627272727278
2017-09-30,89.3111,14,89.3111,179.90070000000014,434.63520000000005,972.9688,9,104.44834545454545,-15.13724545454545
2017-10-31,133.77870000000001,14,133.77870000000001,289.8276000000002,439.1964000000001,1000.4195,10,121.37387272727273,12.404827272727289
2017-11-30,150.0133,12,150.0133,373.10310000000015,477.3243,1013.298,11,114.34001818181818,35.673281818181806
2017-12-31,61.3089,6,61.3089,345.10090000000014,525.0016,1000.0889,12,91.00471818181819,-29.69581818181819
2018-01-31,58.76,10,58.76,270.0822000000001,559.9098,1019.7057,1,52.49831818181818,6.26168181818182
2018-02-28,32.0704,12,32.0704,152.13930000000013,525.2424000000001,985.635,2,58.23464545454545,-26.16424545454545
2018-03-31,136.566,20,136.566,227.39640000000014,572.4973,1007.1324999999999,3,102.0204090909091,34.545590909090905
2018-04-30,190.9623,15,190.9623,359.5987000000001,629.6809000000001,1068.8772999999999,4,140.91188181818183,50.05041818181817
2018-05-31,87.3171,6,87.3171,414.84540000000015,566.9847000000001,1044.309,5,85.74830909090909,1.5687909090909073
2018-06-30,35.688900000000004,2,35.688900000000004,313.9683000000001,541.3647000000001,1066.3663000000001,6,24.74639090909091,10.942509090909095
2018-07-31,5.496,2,5.496,128.50200000000015,488.1007,1048.0104999999999,7,13.936318181818182,-8.440318181818181
2018-08-31,65.8342,13,65.8342,107.01910000000014,521.8645,1047.1069,8,51.01717272727273,14.817027272727266
2018-09-30,135.9424,12,135.9424,207.27260000000012,521.2409,1093.7382,9,104.44834545454545,31.494054545454546
2018-10-31,132.6308,13,132.6308,334.4074000000001,462.9094,1092.5902999999998,10,121.37387272727273,11.256927272727268
2018-11-30,94.0865,7,94.0865,362.65970000000016,469.6788,1036.6634999999999,11,114.34001818181818,-20.25351818181818
2018-12-31,131.7015,15,131.7015,358.41880000000015,565.6914,1107.0561,12,91.00471818181819,40.69678181818182
2019-01-31,83.9481,8,83.9481,309.73610000000014,644.1435,1132.2441999999999,1,52.49831818181818,31.44978181818182
2019-02-28,38.321799999999996,6,38.321799999999996,253.97140000000013,616.6311000000001,1138.4956,2,58.23464545454545,-19.912845454545455
2019-03-31,78.0607,15,78.0607,200.33060000000012,558.7494,1079.9903,3,102.0204090909091,-23.9597090909091
2019-04-30,115.8492,14,115.8492,232.23170000000013,541.9678,1004.8771999999999,4,140.91188181818183,-25.06268181818183
2019-05-31,105.2681,9,105.2681,299.1780000000001,553.1494,1022.8281999999999,5,85.74830909090909,19.519790909090915
2019-06-30,30.2981,12,30.2981,251.41540000000015,451.74600000000004,1017.4374,6,24.74639090909091,5.5517090909090925
2019-07-31,23.0272,6,23.0272,158.59340000000014,390.8251,1034.9686,7,13.936318181818182,9.090881818181819
2019-08-31,57.9221,8,57.9221,111.24740000000014,410.4254,1027.0565,8,51.01717272727273,6.904927272727271
2019-09-30,98.60669999999999,7,98.60669999999999,179.55600000000013,430.9714,989.7207999999999,9,104.44834545454545,-5.841645454545457
2019-10-31,159.72400000000002,13,159.72400000000002,316.25280000000015,474.84620000000007,1016.814,10,121.37387272727273,38.35012727272729
2019-11-30,260.9725,19,260.9725,519.3032000000002,630.5506,1183.7,11,114.34001818181818,146.63248181818184
2019-12-31,106.97890000000001,10,106.97890000000001,527.6754000000002,707.2314000000001,1158.9774000000002,12,91.00471818181819,15.974181818181819
2020-01-31,109.46379999999999,13,109.46379999999999,477.41520000000014,793.6680000000001,1184.4931000000001,1,52.49831818181818,56.965481818181814
2020-02-29,42.196,6,42.196,258.6387000000002,777.9419000000001,1188.3673000000001,2,58.23464545454545,-16.038645454545453
2020-03-31,109.1341,22,109.1341,260.7939000000002,788.4693000000001,1219.4407,3,102.0204090909091,7.113690909090906
2020-04-30,246.6375,14,246.6375,397.9676000000002,875.3828000000001,1350.229,4,140.91188181818183,105.72561818181816
2020-05-31,47.1293,9,47.1293,402.90090000000015,661.5396000000001,1292.0902,5,85.74830909090909,-38.61900909090909
2020-06-30,18.581,10,18.581,312.3478000000002,573.1417,1280.3731,6,24.74639090909091,-6.16539090909091
2020-07-31,19.5064,6,19.5064,85.21670000000017,483.18430000000006,1276.8523,7,13.936318181818182,5.5700818181818175
2020-08-31,32.234300000000005,8,32.234300000000005,70.32170000000018,473.2226000000001,1251.1645,8,51.01717272727273,-18.782872727272725
2020-09-30,90.3038,16,90.3038,142.04450000000017,454.39230000000003,1242.8616,9,104.44834545454545,-14.144545454545451
2020-10-31,168.2416,17,168.2416,290.77970000000016,375.99640000000005,1251.3792,10,121.37387272727273,46.86772727272728
2020-11-30,129.9729,14,129.9729,388.5183000000002,458.84000000000003,1120.3796,11,114.34001818181818,15.63288181818183
2020-12-31,157.1556,7,157.1556,455.3701000000002,597.4146000000001,1170.5563,12,91.00471818181819,66.1508818181818
2021-01-31,49.9682,12,49.9682,337.09670000000017,627.8764000000001,1111.0607,1,52.49831818181818,-2.5301181818181746
2021-02-28,47.9783,13,47.9783,255.10210000000018,643.6204000000001,1116.843,2,58.23464545454545,-10.256345454545453
2021-03-31,98.9049,13,98.9049,196.85140000000018,652.2215000000001,1106.6138,3,102.0204090909091,-3.1155090909091
2021-04-30,150.7364,11,150.7364,297.6196000000002,634.7163,1010.7126999999999,4,140.91188181818183,9.824518181818178
2021-05-31,75.0843,8,75.0843,324.7256000000002,579.8277,1038.6677,5,85.74830909090909,-10.66400909090909
2021-06-30,10.8703,2,10.8703,236.6910000000002,433.54240000000004,1030.9569999999999,6,24.74639090909091,-13.876090909090909
2021-07-31,16.715899999999998,2,16.715899999999998,102.6705000000002,400.29010000000005,1028.1665,7,13.936318181818182,2.779581818181816
2021-08-31,51.5186,5,51.5186,79.1048000000002,403.83040000000005,1047.4508,8,51.01717272727273,0.5014272727272697
2021-09-30,93.3098,13,93.3098,161.5443000000002,398.23530000000005,1050.4568,9,104.44834545454545,-11.13854545454545
2021-10-31,121.74210000000001,9,121.74210000000001,266.5705000000002,369.24100000000004,1003.9572999999999,10,121.37387272727273,0.36822727272728173
2021-11-30,102.4656,11,102.4656,317.5175000000002,396.62230000000005,976.4499999999999,11,114.34001818181818,-11.874418181818186
2021-12-31,94.5752,11,94.5752,318.7829000000002,480.32720000000006,913.8696,12,91.00471818181819,3.570481818181804
2022-01-31,63.5487,15,63.5487,260.5895000000002,527.1600000000001,927.4501,1,52.49831818181818,11.050381818181819
2022-02-28,81.6991,20,81.6991,239.8230000000002,557.3405,961.1709,2,58.23464545454545,23.46445454545455
2022-03-31,91.6117,10,91.6117,236.8595000000002,555.6424000000001,953.8777,3,102.0204090909091,-10.408709090909099
2022-04-30,262.8557,11,262.8557,436.1665000000002,696.7560000000001,1065.997,4,140.91188181818183,121.94381818181819
2022-05-31,60.769099999999995,6,60.769099999999995,415.2365000000002,655.0595000000001,1051.6818,5,85.74830909090909,-24.979209090909094
2022-06-30,10.0275,2,10.0275,333.6523000000002,570.5118000000001,1050.839,6,24.74639090909091,-14.71889090909091
2022-07-31,0.0,0,0.0,70.79660000000017,506.9631000000001,1034.1231,7,13.936318181818182,-13.936318181818182
2022-08-31,63.9807,6,63.9807,74.00820000000017,489.2447000000001,1046.5852,8,51.01717272727273,12.96352727272727
2022-09-30,68.856,16,68.856,132.83670000000018,466.48900000000003,1022.1314,9,104.44834545454545,-35.59234545454545
2022-10-31,144.7579,14,144.7579,277.5946000000002,348.3912,1045.1472,10,121.37387272727273,23.38402727272728
2022-11-30,135.8974,12,135.8974,349.5113000000002,423.5195000000001,1078.579,11,114.34001818181818,21.557381818181824
2022-12-31,108.4435,12,108.4435,389.0988000000002,521.9355,1092.4473,12,91.00471818181819,17.43878181818181
2023-01-31,57.3166,8,57.3166,301.6575000000002,579.2521,1086.2152,1,52.49831818181818,4.818281818181823
2023-02-28,25.9359,6,25.9359,191.69600000000017,541.2073000000001,1030.452,2,58.23464545454545,-32.298745454545454
2023-03-31,96.8549,15,96.8549,180.10740000000015,569.2062000000001,1035.6952,3,102.0204090909091,-5.165509090909097
2023-04-30,132.8732,14,132.8732,255.66400000000016,557.3215,905.7126999999999,4,140.91188181818183,-8.038681818181828
2023-05-31,55.803399999999996,8,55.803399999999996,285.53150000000016,477.2275000000001,900.747,5,85.74830909090909,-29.944909090909093
2023-06-30,18.2329,3,18.2329,206.90950000000015,387.0169,908.9524,6,24.74639090909091,-6.513490909090908
2023-07-31,0.0,0,0.0,74.03630000000017,329.7003,908.9524,7,13.936318181818182,-13.936318181818182
2023-08-31,8.9799,3,8.9799,27.212800000000172,312.74430000000007,853.9516,8,51.01717272727273,-42.03727272727273
2023-09-30,170.2942,15,170.2942,179.27410000000015,386.18360000000007,955.3897999999999,9,104.44834545454545,65.84585454545454
2023-10-31,128.2784,10,128.2784,307.5525000000001,381.58880000000005,938.9103,10,121.37387272727273,6.904527272727279
2023-11-30,185.2013,15,185.2013,483.77390000000014,510.98670000000004,988.2141999999999,11,114.34001818181818,70.86128181818182
2023-12-31,139.33589999999998,10,139.33589999999998,452.81560000000013,632.0897,1019.1066,12,91.00471818181819,48.33118181818179
2024-01-31,43.114399999999996,14,43.114399999999996,367.65160000000014,675.2041,1004.9044,1,52.49831818181818,-9.383918181818181
2024-02-29,50.1326,7,50.1326,232.58290000000014,716.3568,1029.1010999999999,2,58.23464545454545,-8.102045454545454
2024-03-31,75.7684,12,75.7684,169.01540000000017,621.8310000000001,1008.0146,3,102.0204090909091,-26.252009090909098
2024-04-30,159.6589,17,159.6589,285.5599000000002,653.2115,1034.8002999999999,4,140.91188181818183,18.747018181818163
2024-05-31,62.0301,8,62.0301,297.4574000000002,530.0403,1041.027,5,85.74830909090909,-23.71820909090909
2024-06-30,14.2489,5,14.2489,235.93790000000016,404.95330000000007,1037.043,6,24.74639090909091,-10.497490909090908
2024-07-31,29.7489,7,29.7489,106.02790000000016,391.5878000000001,1066.7919,7,13.936318181818182,15.812581818181817
2024-08-31,34.8668,11,34.8668,78.86460000000017,376.322,1092.6788,8,51.01717272727273,-16.15037272727273
2024-09-30,86.33,5,86.33,150.94570000000016,386.8836,1008.7146,9,104.44834545454545,-18.118345454545448
2024-10-31,122.6319,17,122.6319,243.82870000000017,349.85660000000007,1003.0681,10,121.37387272727273,1.2580272727272757
2024-11-30,178.9619,10,178.9619,387.9238000000002,466.7884,996.8287,11,114.34001818181818,64.62188181818183
2024-12-31,110.8226,6,110.8226,412.4164000000002,563.3621,968.3154,12,91.00471818181819,19.817881818181803
